Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-12-21,,,,0.785,2017-12-21,,31,31,"Demolition of buildings on site. Erection of 31 new dwellings. Demolition of modern additions to public house, refurbishment and extensions to side and rear with shop facility and bed and breakfast accommodation.. Demolition of buildings on site. Erection of 31 new dwellings. Demolition of modern additions to public house, refurbishment and extensions to side and rear with shop facility and bed and breakfast accommodation.",Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2012-09-20,full planning permission,,permissioned,,"Land at The Oak Room, Tattenhall Road, Newton by Tattenhall, CH3 9BD",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,TAT/0090
yes,,2017-12-21,,,,0.165,2017-12-21,,5,5,Demolition of existing public house and erection of 5 affordable houses. Demolition of existing public house and erection of 5 affordable houses,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2016-01-22,full planning permission,,permissioned,,"The former Oak Room Public House, Tattenhall Road, Newton By Tattenhall Chester",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,TAT/0097
,,2019-12-01,,,,0.009,2019-12-01,,7,7,Demolition and erection of 7 dwellings. Demolition and erection of 7 dwellings,,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2018-12-17,full planning permission,,permissioned,,"Portico House, High Street, Tattenhall",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,TAT/0129
yes,,2017-12-21,,,,0.128,2017-12-21,,12,12,Twelve (12) self contained apartments. Twelve (12) self contained apartments,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2014-07-14,outline planning permission,,permissioned,,"Former The Gamekeeper PH, (Plush Spice) Newhall Road, Upton, Chester, CH2 1TB",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,UPT/0005(a)
yes,,2017-12-21,,,,3.11,2018-12-30,,74,74,"2016 application: 90 new dwellings 2017 application: Erection of 74 dwellinsg (30% affordable) with associated access, landscaping and works, including retention of on-site water tower and demolition of redundant buildings. 2016 application: 90 new dwellings 2017 application: Erection of 74 dwellinsg (30% affordable) with associated access, landscaping and works, including retention of on-site water tower and demolition of redundant buildings",Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2019-08-30,full planning permission,,permissioned,,"UPTON DENE (Phase 3): Land off Upton Grange, Liverpool Road, Chester",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,UPT/0047
,,2017-12-21,,,,0.257,2017-12-21,,9,9,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Briar Lane garage court, Weaverham",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WEC/0006
yes,2019-12-01,2018-12-30,,,,,2019-12-01,,6,6,"Conversion of dwelling, barn and stables to form 6 dwellings-Alternative permission implemented. Conversion of dwelling, barn and stables to form 6 dwellings-Alternative permission implemented",Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2017-03-02,full planning permission,,permissioned,,"Mere Brow, Sandy Lane, Weaverham, Northwich, CW8 3PX",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WEC/0054
,,2019-12-01,,,,0.072,2019-12-01,,10,10,9 apartments and 3 dwellings. 9 apartments and 3 dwellings,,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2018-08-07,full planning permission,,permissioned,,"West Road Garage, 2 West Road, Weaverham",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WEC/0099
,,2017-12-21,,,,1.267,2018-12-30,,,,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Site of former Royal British Legion, Stanney Lane, Whitby, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WHI/0016
yes,,2018-12-30,,,,0.222,2018-12-30,,5,5,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2017-09-07,outline planning permission,,permissioned,,"Mealors Yard, rear of 94 Chester Road, Whitby, Ellesmere Port, CH65 6RY",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WHI/0017
,,2017-12-21,,,,6.016,2017-12-21,,180,180,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Land east of Winnington Avenue, Winnington",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WIC/0007
,,2017-12-21,,,,0.211,2017-12-21,,8,8,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,,,,,not permissioned,,"Land at Lock Street, Northwich",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WIC/0009(a)
,,2017-12-21,,,,1.256,2017-12-21,,40,40,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"British Waterways site, Navigation Road, Northwich",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WIC/0010
,,2017-12-21,,,,2.976,2017-12-21,,72,72,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Land at Weaver Shipyard, Saxons Lane, Northwich",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WIC/0032
yes,,,,,,0.553,2019-12-01,,33,33,Demolition of industrial buildings and erection of 33 dwellings. Demolition of industrial buildings and erection of 33 dwellings,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2018-07-20,outline planning permission,,permissioned,,"Yoxalls Joinery, Winnington Avenue, Northwich, CW8 4EE",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WIC/0045
,,2017-12-21,,,,58.548,2017-12-21,,602,602,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,,,,,not permissioned,,"TATA Works site, land at Winnington Works, Northwich",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WIC/0049
yes,,2017-12-21,,,,6.153,2018-12-30,,160,160,"Outline planning application for employment uses (B1, B2, B8 uses), residential dwellings (up to 160 dwelling), retail units, family pub/restaurant, with associated access and ancillary works. Outline planning application for employment uses (B1, B2, B8 uses), residential dwellings (up to 160 dwelling), retail units, family pub/restaurant, with associated access and ancillary works",Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,,,,,pending decision,,"Land at Winnington Business Park, Winnington Avenue, Northwich",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WIC/0050
,,2017-12-21,,,,0.62,2017-12-21,,22,22,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,owned by a public authority,,,,not permissioned,,"Castleleigh Centre, David Street, Northwich",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WIC/0058
,,2017-12-21,,,,2.279,2017-12-21,,73,73,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,,,,,not permissioned,,"Land to the north of Watling Street, Northwich",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WIC/0062
,,2019-12-01,,,,0.142,2019-12-01,,10,10,Demolition of showroom and construction of 10 dwellings. Demolition of showroom and construction of 10 dwellings,,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2018-10-26,full planning permission,,permissioned,,"211-215 Manchester Road, Northwich",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WIC/0064
,,2017-12-21,,,,1.778,2017-12-21,,60,60,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Land at Station Road, Northwich",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WIC/0072
,,2017-12-21,,,,0.725,2017-12-21,,44,44,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Land south of Chester Road, Northwich",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WIC/0073(a)
,,2017-12-21,,,,0.701,2017-12-21,,25,25,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,owned by a public authority,,,,not permissioned,,"Watling Street (Council offices), Northwich",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WIC/0075
,,2017-12-21,,,,0.722,2017-12-21,,26,26,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,,,,,not permissioned,,"Weaver Shopping extension, Chester Way, Northwich",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WIC/0076
,,2017-12-21,,,,3.167,2017-12-21,,89,89,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Land to west of Warrington Street, Northwich",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WIC/0077
,,2017-12-21,,,,1.812,2017-12-21,,51,51,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,,,,,not permissioned,,"Land at Leicester Street, Northwich",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WIC/0078
,,2017-12-21,,,,1.122,2017-12-21,,20,20,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Land west of Queen Street, Northwich",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WIC/0082(a)
,,2017-12-21,,,,0.287,2017-12-21,,52,52,"Erection of class C2 residential accommodation with care, comprising 52 No 1, 2 and 3 bedroom apartments for persons aged 60 years and over, with associated works. Erection of class C2 residential accommodation with care, comprising 52 No 1, 2 and 3 bedroom apartments for persons aged 60 years and over, with associated works",Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2010-11-26,full planning permission,,permissioned,,"Land at Chester Way, Victoria Bridge, Northwich",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WIC/0086
yes,2019-12-01,2017-12-21,,,,0.11,2019-12-01,,15,15,"Change of use and conversion of existing building from offices to residential, creating 15 apartments for assisted living with associated communal areas and parking-Complete. Change of use and conversion of existing building from offices to residential, creating 15 apartments for assisted living with associated communal areas and parking-Complete",Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2017-01-18,full planning permission,,permissioned,,Dane House Chester Way Northwich Cheshire CW9 5JG ,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WIC/0088
,,2017-12-21,,,,0.192,2017-12-21,,18,18,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"School Road North (former coal yard), Rudheath",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WIR/0031(a)
,,2017-12-21,,,,2.471,2017-12-21,,20,20,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Land to the rear of Farmers Arms PH, Middlewich Road, Northwich (Phase II)",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WIR/0033
yes,2019-12-01,2018-12-30,,,,,2019-12-01,,19,19,Demolition of building and erection of 19 dwellings-Under construction. Demolition of building and erection of 19 dwellings-Under construction,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2017-04-03,full planning permission,,permissioned,,"Bridge View, King Street, Rudheath, Northwich, CW9 7RW",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WIR/0047
yes,,2017-12-21,,,,0.295,2017-12-21,,24,24,24 one and two bed apartments (demolition of existing buildings). 24 one and two bed apartments (demolition of existing buildings),Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2015-01-21,outline planning permission,,permissioned,,"Cane House, Waterworks Lane, Hooton, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WIT/0021
,,2017-12-21,,,,0.253,2017-12-21,,7,7,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Land at Hooton Road, Willaston, Neston, CH64 1SJ",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WIT/0023
yes,2019-12-01,2018-12-30,,,,17.6,2019-12-01,,265,265,"Residential development comprising 265 residential units and a care home together with access from Hooton Road. 27x2bed flats / 66x bed, 34x3bed, 138x4bed houses)-under construction. Residential development comprising 265 residential units and a care home together with access from Hooton Road. 27x2bed flats / 66x bed, 34x3bed, 138x4bed houses)-under construction",Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,full planning permission,,permissioned,,"Roften Works site, Hooton Road, Hooton, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WIT/0032
yes,,2017-12-21,,,,0.342,2017-12-21,,14,14,Erection of up to 14no. Dwellings (demolition of existing structures) including access from Wharton Road with allo ther matters reserved. Erection of up to 14no. Dwellings (demolition of existing structures) including access from Wharton Road with allo ther matters reserved,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2016-09-13,outline planning permission,,permissioned,,"Securicor Ltd, Wharton Road, Winsford CW7 3AP",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WIW/0004
,,2017-12-21,,,,0.495,2017-12-21,,13,13,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"476 Rookery Rise, Station Road, Winsford",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WIW/0020
,,2017-12-21,,,,4.936,2017-12-21,,161,161,Winsford NP site W4 Demolition of all buildings except Wharton Park House and erection of up to 161 dwellings. Winsford NP site W4 Demolition of all buildings except Wharton Park House and erection of up to 161 dwellings,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2014-10-02,outline planning permission,,permissioned,,"S Cooper and Sons Ltd, Warehouse One, Nat Lane, Winsford, CW7 3BS",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WIW/0030
,,2017-12-21,,,,4.399,2017-12-21,,150,150,Winsford NP site W3 Residential development (up to 150 dwellings) with 12000sq.ft of B1 / B2 / B8 employment space. S106 signed October 2014. Winsford NP site W3 Residential development (up to 150 dwellings) with 12000sq.ft of B1 / B2 / B8 employment space. S106 signed October 2014,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2014-10-24,outline planning permission,,permissioned,,"Wharton Road (Reposessions UK Ltd), Winsford. CW7 3BQ",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WIW/0034
,,2017-12-21,,,,1.202,2017-12-21,,114,114,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Land at Wharton Green, Deakins Road / Bostock Road, Winsford",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WIW/0048(a)
,,2017-12-21,,,,0.227,2017-12-21,,6,6,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Former coal yard site, Station Road, Winsford",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WIW/0050(a)
,,2017-12-21,,,,2.436,2017-12-21,,30,30,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Meadow Island, Bradford Road, Winsford",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WIW/0059
,,2018-12-30,,,,0.693,2019-12-01,,21,21,Construction of up to 21 dwellings. Construction of up to 21 dwellings,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2019-07-10,outline planning permission,,permissioned,,"North of Middlewich Road, Winsford",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WIW/0061
,,2017-12-21,,,,1.086,2017-12-21,,71,71,Winsford NP site O4 Promoted by Local Authority for residential redeveopment. Demolition application approved 23 Feb 2017. Winsford NP site O4 Promoted by Local Authority for residential redeveopment. Demolition application approved 23 Feb 2017,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,owned by a public authority,,,,not permissioned,,"Handley Hill School, Beeston Drive, Winsford",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WOV/0045(a)
,,2017-12-21,,,,0.572,2017-12-21,,26,26,Winsford NP site TC 6. Winsford NP site TC 6,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Land and buildings off Sadler Road, Winsford",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WOV/0066
,,2017-12-21,,,,0.81,2017-12-21,,26,26,Winsford NP site NTC 5. Winsford NP site NTC 5,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Land north of former Richmond Packaging, New Road, Winsford",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WOV/0070(a)
,,2017-12-21,,,,0.432,2017-12-21,,26,26,Winsford NP site TC 9. Winsford NP site TC 9,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,owned by a public authority,,,,not permissioned,,"Car park off Church Street, Winsford",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WOV/0071(a)
,,2017-12-21,,,,0.129,2017-12-21,,5,5,Winsford NP site TC 7. Winsford NP site TC 7,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Land at Manchester House Carpets, 56 High Street, Winsford",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WOV/0072
,2019-12-01,2018-12-30,,,,,2019-12-01,,,,Winsford NP site TC 10 - non residential. Winsford NP site TC 10 - non residential,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Greedy Pig site, New Road, Winsford",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WOV/0074
,,2017-12-21,,,,0.185,2017-12-21,,6,6,Winsford NP site TC 8. Winsford NP site TC 8,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Pimletts and adjacent car park, Church Street / High Street, Winsford",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WOV/0078
,,2017-12-21,,,,0.124,2017-12-21,,12,12,Winsford NP site NTC 3. Winsford NP site NTC 3,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2012-12-06,outline planning permission,,not permissioned,,"Sadler Road (Former Winsford Clio Centre), Winsford",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WOV/0084
yes,2019-12-01,2017-12-21,,,,0.47,2019-12-01,,7,7,Engineering works to allow siting of 7 park homes and associated works . Engineering works to allow siting of 7 park homes and associated works ,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2016-03-16,full planning permission,,permissioned,,Meadow Home Park Mill Lane Whitegate Winsford Cheshire ,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WOV/0100
,,2018-12-30,,,,0.488,2018-12-30,,40,40,Erection of up to 40 dwellings. Erection of up to 40 dwellings,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,pending decision,,"Land at Grange Yard, Grange Lane, Winsford, CW7 2BP",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WOV/0112
,,2019-12-01,,,,0.012,2019-12-01,,5,5,Conversion to 4 dwellings and construction of 2 new dwellings. Conversion to 4 dwellings and construction of 2 new dwellings,,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2018-10-08,full planning permission,,permissioned,,"148 High Street, Winsford",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WOV/0119
,,2017-12-21,,,,3.152,2017-12-21,,113,113,Winsford NP site TC 0. Winsford NP site TC 0,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Winsford Shopping Centre, Dene's Drive, Winsford",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WSD/0014
,,2017-12-21,,,,0.789,2017-12-21,,32,32,Winsford NP site TC 1. Winsford NP site TC 1,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,owned by a public authority,,,,not permissioned,,"Car park off Dene Street, Winsford",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WSD/0027
,,2017-12-21,,,,0.252,2017-12-21,,10,10,Winsford NP site TC 2. Winsford NP site TC 2,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,owned by a public authority,,,,not permissioned,,"Site of former Civic Hall, High Street, Winsford",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WSD/0028
,,2017-12-21,,,,0.263,2017-12-21,,11,11,Winsford NP site TC 3. Winsford NP site TC 3,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,owned by a public authority,,,,not permissioned,,"Winsford Library and Dingle Recreation Centre, High Street, Winsford",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WSD/0030
,,2017-12-21,,,,0.266,2017-12-21,,10,10,Winsford NP site TC 5. Winsford NP site TC 5,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Land at High Street / Dingle Lane, Winsford",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WSD/0031
,,2017-12-21,,,,0.363,2017-12-21,,13,13,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Land to rear of Weaver Street, off Winnington Street, Winsford",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WSD/0034
,,2017-12-21,,,,0.167,2017-12-21,,14,14,Demolition of existing building and erection of 14 apartments. Buildings demolished in 2009 - no further progress on site to date. Demolition of existing building and erection of 14 apartments. Buildings demolished in 2009 - no further progress on site to date,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2009-07-01,full planning permission,,permissioned,,"The Hollies, Darnhall School Lane, Winsford CW7 1LH",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WSD/0044
yes,,2017-12-21,,,,0.226,2017-12-21,,31,31,"Demolition of existing building and erection of 31 residential units and associated bin stores, bicycle stores, car parking and communal amenity space. Demolition of existing building and erection of 31 residential units and associated bin stores, bicycle stores, car parking and communal amenity space",Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2017-03-27,full planning permission,,permissioned,,"Former Drill Hall, Dingle Lane, Winsford CW7 1AB",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,WSD/0052
